Date,Open,High,Low,Close,Volume,OpenInt
1982-03-04,0.5181,0.5223,0.5099,0.5223,38018209,0
1982-03-05,0.5302,0.5382,0.5223,0.5382,19659317,0
1982-03-08,0.5382,0.5424,0.5302,0.5382,19894689,0
1982-03-09,0.5345,0.5382,0.5302,0.5345,19041468,0
1982-03-10,0.5345,0.5382,0.5302,0.5345,6078444,0
1982-03-11,0.5345,0.5382,0.5345,0.5382,8349766,0
1982-03-12,0.5345,0.5382,0.5302,0.5345,6131397,0
1982-03-15,0.5382,0.5382,0.5345,0.5382,7143491,0
1982-03-16,0.5424,0.5466,0.5382,0.5382,17064359,0
1982-03-17,0.5345,0.5382,0.5302,0.5345,12074501,0
1982-03-18,0.5345,0.5382,0.5302,0.5345,10368071,0
1982-03-19,0.5345,0.5345,0.5302,0.5345,7696616,0
1982-03-22,0.5424,0.5466,0.5345,0.5424,17393874,0
1982-03-23,0.5547,0.5671,0.5466,0.5627,20218320,0
1982-03-24,0.5711,0.5793,0.5671,0.5711,23784184,0
1982-03-25,0.5749,0.5833,0.5671,0.5749,13074826,0
1982-03-26,0.5749,0.5749,0.5711,0.5711,6584492,0
1982-03-29,0.5671,0.5711,0.5627,0.5711,3518788,0
1982-03-30,0.5711,0.5711,0.5671,0.5711,3530554,0
1982-03-31,0.5627,0.5711,0.5547,0.5547,10150348,0
1982-04-01,0.5627,0.5671,0.5547,0.5627,10138582,0
1982-04-02,0.5671,0.5671,0.5627,0.5671,9597231,0
1982-04-05,0.5671,0.5671,0.5627,0.5627,13780940,0
1982-04-06,0.5627,0.5671,0.5627,0.5627,6778666,0
1982-04-07,0.5671,0.5711,0.5627,0.5711,10179773,0
1982-04-08,0.5749,0.5793,0.5711,0.5793,12062731,0
1982-04-12,0.5749,0.5793,0.5711,0.5749,6990499,0
1982-04-13,0.5793,0.5793,0.5749,0.5793,7943752,0
1982-04-14,0.5793,0.5793,0.5749,0.5793,8349766,0
1982-04-15,0.5793,0.5793,0.5749,0.5793,3118661,0
1982-04-16,0.5793,0.5793,0.5749,0.5793,10685818,0
1982-04-19,0.5833,0.5871,0.5793,0.5871,10591668,0
1982-04-20,0.5916,0.5955,0.5871,0.5916,21707039,0
1982-04-21,0.5871,0.5916,0.5833,0.5871,13692676,0
1982-04-22,0.5916,0.5955,0.5916,0.5916,23295791,0
1982-04-23,0.5916,0.5916,0.5871,0.5916,11656721,0
1982-04-26,0.5916,0.5955,0.5871,0.5916,23225179,0
1982-04-27,0.5916,0.5955,0.5871,0.5871,15493264,0
1982-04-28,0.5871,0.5871,0.5833,0.5833,6519760,0
1982-04-29,0.5833,0.5833,0.5793,0.5833,6649216,0
1982-04-30,0.5793,0.5833,0.5793,0.5793,5342906,0
1982-05-03,0.5749,0.5793,0.5749,0.5749,9614883,0
1982-05-04,0.5833,0.5833,0.5793,0.5833,20777329,0
1982-05-05,0.5871,0.5871,0.5833,0.5871,32398741,0
1982-05-06,0.5871,0.5916,0.5871,0.5871,10150348,0
1982-05-07,0.5916,0.5955,0.5871,0.5916,8873464,0
1982-05-10,0.5871,0.5916,0.5833,0.5833,11209518,0
1982-05-11,0.5871,0.5871,0.5833,0.5871,17476254,0
1982-05-12,0.5871,0.5871,0.5833,0.5833,10756428,0
1982-05-13,0.5793,0.5833,0.5749,0.5749,11227172,0
1982-05-14,0.5749,0.5749,0.5711,0.5711,8061441,0
1982-05-17,0.5671,0.5749,0.5627,0.5627,9779643,0
1982-05-18,0.5671,0.5671,0.5627,0.5671,4719177,0
1982-05-19,0.5711,0.5793,0.5671,0.5749,5966640,0
1982-05-20,0.5711,0.5749,0.5711,0.5711,6755131,0
1982-05-21,0.5749,0.5793,0.5711,0.5749,7702497,0
1982-05-24,0.5671,0.5671,0.5627,0.5671,5848960,0
1982-05-25,0.5671,0.5711,0.5627,0.5711,7849603,0
1982-05-26,0.5627,0.5671,0.5547,0.5547,9761987,0
1982-05-27,0.5466,0.5547,0.5424,0.5424,7661310,0
1982-05-28,0.5466,0.5505,0.5424,0.5424,7078768,0
1982-06-01,0.5466,0.5466,0.5424,0.5466,10179773,0
1982-06-02,0.5547,0.5627,0.5505,0.5627,9120604,0
1982-06-03,0.5711,0.5749,0.5671,0.5711,8796970,0
1982-06-04,0.5711,0.5711,0.5671,0.5711,10462220,0
1982-06-07,0.5711,0.5749,0.5671,0.5711,6096099,0
1982-06-08,0.5749,0.5749,0.5711,0.5749,6407959,0
1982-06-09,0.5793,0.5793,0.5749,0.5793,10285683,0
1982-06-10,0.5793,0.5833,0.5749,0.5793,8873464,0
1982-06-11,0.5793,0.5833,0.5749,0.5793,9444237,0
1982-06-14,0.5749,0.5749,0.5749,0.5749,2777376,0
1982-06-15,0.5749,0.5749,0.5711,0.5711,3730622,0
1982-06-16,0.5711,0.5749,0.5671,0.5671,7943752,0
1982-06-17,0.5671,0.5671,0.5627,0.5671,10197423,0
1982-06-18,0.5671,0.5671,0.5627,0.5627,12998329,0
1982-06-21,0.5711,0.5749,0.5627,0.5749,13745633,0
1982-06-22,0.5916,0.6117,0.5711,0.5995,16034614,0
1982-06-23,0.5995,0.6037,0.5955,0.6037,14645929,0
1982-06-24,0.5995,0.6117,0.5916,0.5916,10703470,0
1982-06-25,0.5793,0.5833,0.5749,0.5749,27950242,0
1982-06-28,0.5711,0.5749,0.5671,0.5711,17246769,0
1982-06-29,0.5711,0.5749,0.5711,0.5711,4283745,0
1982-06-30,0.5749,0.5749,0.5711,0.5749,19406293,0
1982-07-01,0.5749,0.5749,0.5711,0.5749,2618494,0
1982-07-02,0.5749,0.5749,0.5711,0.5711,4301396,0
1982-07-06,0.5711,0.5711,0.5671,0.5671,13304313,0
1982-07-07,0.5749,0.5793,0.5711,0.5749,14610627,0
1982-07-08,0.5711,0.5749,0.5671,0.5749,5919561,0
1982-07-09,0.5916,0.5995,0.5833,0.5955,22895658,0
1982-07-12,0.62,0.624,0.6159,0.624,15581525,0
1982-07-13,0.624,0.624,0.62,0.62,29668441,0
1982-07-14,0.62,0.624,0.6159,0.624,15581525,0
1982-07-15,0.6322,0.6364,0.624,0.6364,30827643,0
1982-07-16,0.6364,0.6486,0.62,0.6404,28650469,0
1982-07-19,0.6527,0.6567,0.6444,0.6527,18288284,0
1982-07-20,0.6486,0.6567,0.6444,0.6444,11209518,0
1982-07-21,0.6404,0.6527,0.6282,0.6364,15499141,0
1982-07-22,0.6364,0.6444,0.6282,0.6364,12374597,0
1982-07-23,0.6364,0.6404,0.6322,0.6322,5519438,0
1982-07-26,0.6364,0.6364,0.6322,0.6322,7025806,0
1982-07-27,0.6404,0.6444,0.6322,0.6364,17164389,0
1982-07-28,0.6322,0.6364,0.6282,0.6282,11362507,0
1982-07-29,0.62,0.624,0.6117,0.624,19494561,0
1982-07-30,0.6282,0.6322,0.624,0.624,13227822,0
1982-08-02,0.6322,0.6404,0.6282,0.6404,16081690,0
1982-08-03,0.6444,0.6486,0.6404,0.6444,15310847,0
1982-08-04,0.6404,0.6444,0.6322,0.6364,13186629,0
1982-08-05,0.624,0.6322,0.6117,0.6159,13092481,0
1982-08-06,0.6077,0.6117,0.5995,0.5995,12639397,0
1982-08-09,0.5995,0.6117,0.5871,0.5995,15234351,0
1982-08-10,0.5995,0.6037,0.5955,0.5995,23948940,0
1982-08-11,0.5955,0.5995,0.5916,0.5916,7255295,0
1982-08-12,0.5955,0.5955,0.5916,0.5916,6778666,0
1982-08-13,0.5955,0.5995,0.5871,0.5995,7125838,0
1982-08-16,0.6117,0.6159,0.6037,0.6117,9049992,0
1982-08-17,0.624,0.6322,0.6117,0.6322,16575968,0
1982-08-18,0.6322,0.6444,0.6159,0.624,16428853,0
1982-08-19,0.6282,0.6364,0.62,0.624,11015337,0
1982-08-20,0.6364,0.6486,0.624,0.6364,15510914,0
1982-08-23,0.6567,0.6853,0.6322,0.6812,24925732,0
1982-08-24,0.669,0.6772,0.6567,0.669,14957793,0
1982-08-25,0.6772,0.6853,0.669,0.6772,11315434,0
1982-08-26,0.6772,0.6853,0.669,0.669,24160778,0
1982-08-27,0.6607,0.6729,0.6527,0.6527,10609322,0
1982-08-30,0.6567,0.6649,0.6486,0.6607,9120604,0
1982-08-31,0.6649,0.6729,0.6567,0.669,28832878,0
1982-09-01,0.669,0.6772,0.6567,0.6567,20671409,0
1982-09-02,0.669,0.6812,0.6567,0.6772,9514846,0
1982-09-03,0.6853,0.6975,0.6729,0.6894,22036559,0
1982-09-07,0.6812,0.6894,0.6729,0.6729,18506001,0
1982-09-08,0.6772,0.6812,0.6729,0.6772,15528563,0
1982-09-09,0.6607,0.669,0.6567,0.6567,17346801,0
1982-09-10,0.6567,0.6607,0.6486,0.6607,19029703,0
1982-09-13,0.6567,0.6607,0.6527,0.6607,7172914,0
1982-09-14,0.6729,0.6812,0.669,0.6729,12910068,0
1982-09-15,0.6812,0.6853,0.6729,0.6853,14434088,0
1982-09-16,0.6975,0.7056,0.6853,0.6894,24996343,0
1982-09-17,0.6934,0.6975,0.6853,0.6894,18959088,0
1982-09-20,0.6853,0.6934,0.6772,0.6894,6537418,0
1982-09-21,0.7056,0.7178,0.6934,0.7138,27102909,0
1982-09-22,0.7262,0.7342,0.7138,0.7178,30609928,0
1982-09-23,0.7262,0.7342,0.7138,0.7301,23813601,0
1982-09-24,0.7262,0.7301,0.722,0.7262,16752490,0
1982-09-27,0.7342,0.7464,0.7262,0.7464,6655102,0
1982-09-28,0.7421,0.7504,0.7301,0.7301,13192511,0
1982-09-29,0.7138,0.7262,0.7016,0.7056,16105222,0
1982-09-30,0.6894,0.6934,0.6812,0.6934,13857434,0
1982-10-01,0.6934,0.7016,0.6853,0.7016,14122226,0
1982-10-04,0.7016,0.7097,0.6934,0.7097,19353329,0
1982-10-05,0.7178,0.722,0.7097,0.7178,17093778,0
1982-10-06,0.7301,0.7421,0.7178,0.7421,12957139,0
1982-10-07,0.7464,0.7587,0.7342,0.7464,22960388,0
1982-10-08,0.7504,0.7666,0.7383,0.7587,23695918,0
1982-10-11,0.7748,0.7832,0.7666,0.7748,18929663,0
1982-10-12,0.7748,0.7871,0.7666,0.771,18176482,0
1982-10-13,0.7666,0.7832,0.7587,0.771,13857434,0
1982-10-14,0.7544,0.771,0.7383,0.7383,13992774,0
1982-10-15,0.7421,0.7544,0.7262,0.7504,10750547,0
1982-10-18,0.7748,0.7832,0.7666,0.7832,8732243,0
1982-10-19,0.771,0.7832,0.7587,0.7666,26137884,0
1982-10-20,0.7627,0.7666,0.7587,0.7666,14887181,0
1982-10-21,0.7587,0.7666,0.7504,0.7587,18082330,0
1982-10-22,0.771,0.7789,0.7587,0.7666,14304635,0
1982-10-25,0.7544,0.7627,0.7421,0.7421,19765234,0
1982-10-26,0.7383,0.7464,0.7301,0.7464,25631840,0
1982-10-27,0.7504,0.7587,0.7421,0.7504,22813282,0
1982-10-28,0.7504,0.7544,0.7421,0.7464,9550158,0
1982-10-29,0.7421,0.7464,0.7342,0.7421,8155588,0
1982-11-01,0.7587,0.771,0.7464,0.7666,10185657,0
1982-11-02,0.7789,0.7832,0.771,0.7748,23048647,0
1982-11-03,0.7994,0.8197,0.7789,0.8158,19906456,0
1982-11-04,0.8444,0.8567,0.8279,0.8444,29209470,0
1982-11-05,0.8444,0.8484,0.8362,0.8444,14857757,0
1982-11-08,0.832,0.8362,0.8239,0.8279,7778997,0
1982-11-09,0.8362,0.8444,0.8279,0.84,12045079,0
1982-11-10,0.84,0.8524,0.8239,0.8279,27279435,0
1982-11-11,0.8279,0.8362,0.8239,0.832,7973174,0
1982-11-12,0.8279,0.8362,0.8197,0.8197,12998329,0
1982-11-15,0.7954,0.8075,0.7789,0.7871,7955521,0
1982-11-16,0.7748,0.7832,0.7666,0.7748,13957469,0
1982-11-17,0.7871,0.7954,0.7789,0.7832,7684846,0
1982-11-18,0.7789,0.7832,0.771,0.7748,13569102,0
1982-11-19,0.7748,0.7832,0.7627,0.7666,9514846,0
1982-11-22,0.7666,0.7748,0.7544,0.7666,12098039,0
1982-11-23,0.7832,0.7954,0.771,0.7913,12604089,0
1982-11-24,0.7871,0.7913,0.7789,0.7832,9467777,0
1982-11-26,0.7832,0.7871,0.7789,0.7871,6143169,0
1982-11-29,0.7954,0.7954,0.7913,0.7954,7343559,0
1982-11-30,0.8239,0.8444,0.7994,0.84,28344488,0
1982-12-01,0.8607,0.8729,0.8444,0.8646,19988835,0
1982-12-02,0.8646,0.8689,0.8607,0.8607,13269006,0
1982-12-03,0.8768,0.8933,0.8607,0.8607,14875409,0
1982-12-06,0.8729,0.8933,0.8524,0.8891,10297460,0
1982-12-07,0.9015,0.9095,0.8933,0.8974,17393874,0
1982-12-08,0.9015,0.9095,0.8974,0.9056,10821158,0
1982-12-09,0.9056,0.9095,0.9015,0.9095,12074501,0
1982-12-10,0.8933,0.9056,0.8811,0.8891,8955846,0
1982-12-13,0.8811,0.8933,0.8607,0.8689,5601818,0
1982-12-14,0.8524,0.8891,0.8158,0.832,33128392,0
1982-12-15,0.84,0.8484,0.8362,0.84,13875085,0
1982-12-16,0.8444,0.8524,0.8362,0.8524,10656397,0
1982-12-17,0.8524,0.8607,0.8444,0.8567,16640690,0
1982-12-20,0.84,0.8524,0.8279,0.8279,3877727,0
1982-12-21,0.8362,0.8484,0.8239,0.8444,16593614,0
1982-12-22,0.8524,0.8567,0.8444,0.8524,22413147,0
1982-12-23,0.8646,0.8768,0.8524,0.8729,10756428,0
1982-12-27,0.8768,0.8851,0.8729,0.8851,15399111,0
1982-12-28,0.8811,0.8891,0.8689,0.8729,4889823,0
1982-12-29,0.8689,0.8768,0.8607,0.8689,5036927,0
1982-12-30,0.8646,0.8729,0.8607,0.8689,3642356,0
1982-12-31,0.8729,0.8851,0.8607,0.8851,7778997,0
1983-01-03,0.8811,0.8974,0.8646,0.8646,8879347,0
1983-01-04,0.8646,0.8729,0.8567,0.8729,15557987,0
1983-01-05,0.8729,0.8811,0.8646,0.8689,9444237,0
1983-01-06,0.8811,0.8891,0.8689,0.8768,10362185,0
1983-01-07,0.8768,0.8851,0.8729,0.8768,8396843,0
1983-01-10,0.8811,0.8933,0.8646,0.8891,10279803,0
1983-01-11,0.8689,0.8851,0.8524,0.8567,11527270,0
1983-01-12,0.8484,0.8607,0.832,0.8362,13798592,0
1983-01-13,0.8239,0.832,0.8116,0.8158,16099337,0
1983-01-14,0.8197,0.8239,0.8158,0.8239,9938519,0
1983-01-17,0.8239,0.832,0.8158,0.8158,8543950,0
1983-01-18,0.8035,0.8116,0.7954,0.7994,12998329,0
1983-01-19,0.7871,0.7994,0.7748,0.7954,22966271,0
1983-01-20,0.8158,0.8239,0.8075,0.8158,16546546,0
1983-01-21,0.8158,0.8197,0.8075,0.8197,11544916,0
1983-01-24,0.8075,0.8158,0.7994,0.8158,16799568,0
1983-01-25,0.8116,0.8197,0.8035,0.8116,28668120,0
1983-01-26,0.8035,0.8116,0.7954,0.7954,16752490,0
1983-01-27,0.8197,0.8279,0.8035,0.8279,32069221,0
1983-01-28,0.8524,0.8567,0.8484,0.8524,40548437,0
1983-01-31,0.8524,0.8524,0.8484,0.8524,13516144,0
1983-02-01,0.8362,0.8484,0.8197,0.8197,9303014,0
1983-02-02,0.8239,0.84,0.8075,0.8362,19453368,0
1983-02-03,0.84,0.8444,0.8362,0.84,16675989,0
1983-02-04,0.8444,0.8484,0.8362,0.8484,12427558,0
1983-02-07,0.8444,0.8484,0.8362,0.84,4801557,0
1983-02-08,0.832,0.8362,0.8279,0.8279,8761666,0
1983-02-09,0.8158,0.8279,0.7994,0.8075,16587729,0
1983-02-10,0.8158,0.8239,0.8075,0.8075,15516795,0
1983-02-11,0.8158,0.8239,0.8075,0.8158,16593614,0
1983-02-14,0.8075,0.8158,0.7994,0.8075,36152897,0
1983-02-15,0.8075,0.8158,0.8035,0.8035,30209796,0
1983-02-16,0.8075,0.8158,0.8035,0.8075,14192841,0
1983-02-17,0.8158,0.8197,0.8075,0.8158,17282075,0
1983-02-18,0.8158,0.8197,0.8116,0.8197,13104250,0
1983-02-22,0.8158,0.8239,0.8035,0.8075,9609000,0
1983-02-23,0.8197,0.8279,0.8116,0.8279,14463515,0
1983-02-24,0.84,0.8484,0.832,0.8444,18258864,0
1983-02-25,0.8524,0.8567,0.8484,0.8484,14681231,0
1983-02-28,0.8484,0.8524,0.8444,0.8444,11815593,0
1983-03-01,0.8484,0.8524,0.8444,0.8524,16587729,0
1983-03-02,0.8607,0.8729,0.8524,0.8607,26514476,0
1983-03-03,0.8607,0.8689,0.8524,0.8607,38871426,0
1983-03-04,0.8646,0.8729,0.8567,0.8729,10768197,0
1983-03-07,0.8811,0.8891,0.8729,0.8891,9067646,0
1983-03-08,0.8811,0.8891,0.8729,0.8768,12015660,0
1983-03-09,0.8729,0.8811,0.8607,0.8768,10662280,0
1983-03-10,0.8689,0.8933,0.8444,0.8444,13227822,0
1983-03-11,0.8524,0.8567,0.8444,0.8524,5407637,0
1983-03-14,0.8524,0.8567,0.8444,0.8524,11491965,0
1983-03-15,0.8524,0.8567,0.8444,0.8524,6013714,0
1983-03-16,0.8484,0.8567,0.84,0.8444,9632536,0
1983-03-17,0.8484,0.8524,0.84,0.8484,9414819,0
1983-03-18,0.8484,0.8524,0.8444,0.8484,4783902,0
1983-03-21,0.8444,0.8484,0.84,0.8444,6066668,0
1983-03-22,0.8444,0.8646,0.8444,0.8524,12533474,0
1983-03-23,0.8607,0.8851,0.8607,0.8811,12633508,0
1983-03-24,0.8933,0.8933,0.8689,0.8811,17346801,0
1983-03-25,0.8811,0.8851,0.8646,0.8729,10344531,0
1983-03-28,0.8768,0.8811,0.8768,0.8768,7143491,0
1983-03-29,0.8768,0.8974,0.8768,0.8933,9385394,0
1983-03-30,0.9095,0.926,0.9015,0.926,14887181,0
1983-03-31,0.926,0.93,0.9095,0.9095,8373301,0
1983-04-04,0.9095,0.926,0.9056,0.926,6996387,0
1983-04-05,0.9382,0.9382,0.93,0.93,14139880,0
1983-04-06,0.93,0.9339,0.926,0.93,11168330,0
1983-04-07,0.9339,0.9382,0.926,0.93,8237967,0
1983-04-08,0.9339,0.9382,0.93,0.9339,5160500,0
1983-04-11,0.9503,0.9626,0.9382,0.9584,14722421,0
1983-04-12,0.9544,0.9584,0.9422,0.9422,18441275,0
1983-04-13,0.9462,0.9462,0.9339,0.9339,6013714,0
1983-04-14,0.9382,0.9422,0.9217,0.926,5937221,0
1983-04-15,0.93,0.9382,0.93,0.9339,7943752,0
1983-04-18,0.9339,0.9382,0.93,0.9339,8502757,0
1983-04-19,0.9339,0.9462,0.926,0.9339,6696286,0
1983-04-20,0.9382,0.9503,0.9339,0.9462,13698560,0
1983-04-21,0.9503,0.9584,0.9462,0.9584,14487051,0
1983-04-22,0.9626,0.9747,0.9584,0.9706,6784556,0
1983-04-25,0.9584,0.9747,0.9462,0.9503,6407959,0
1983-04-26,0.9503,0.9503,0.9462,0.9503,10738779,0
1983-04-27,0.9584,0.9747,0.9462,0.9544,11650835,0
1983-04-28,0.9544,0.9584,0.9503,0.9544,11786173,0
1983-04-29,0.9503,0.9544,0.9462,0.9462,9361858,0
1983-05-02,0.9382,0.9462,0.93,0.9339,9038226,0
1983-05-03,0.93,0.9382,0.926,0.9382,7490666,0
1983-05-04,0.9339,0.9382,0.93,0.9339,7620116,0
1983-05-05,0.9382,0.9462,0.9339,0.9382,6590370,0
1983-05-06,0.9422,0.9462,0.9382,0.9422,10309225,0
1983-05-09,0.9339,0.9382,0.93,0.93,17752815,0
1983-05-10,0.9339,0.9382,0.93,0.9339,8755783,0
1983-05-11,0.9339,0.9339,0.9177,0.926,17240887,0
1983-05-12,0.926,0.93,0.9095,0.9177,14840105,0
1983-05-13,0.9217,0.9217,0.9015,0.9015,20018256,0
1983-05-16,0.8933,0.8974,0.8891,0.8974,7237639,0
1983-05-17,0.9015,0.9015,0.8974,0.8974,11309551,0
1983-05-18,0.9015,0.9056,0.8974,0.8974,14910720,0
1983-05-19,0.8974,0.9015,0.8811,0.8811,8090860,0
1983-05-20,0.8811,0.8974,0.8811,0.8891,21412828,0
1983-05-23,0.8811,0.8891,0.8768,0.8851,15934578,0
1983-05-24,0.8891,0.8933,0.8811,0.8851,12492286,0
1983-05-25,0.8933,0.8974,0.8891,0.8933,14928370,0
1983-05-26,0.8891,0.8891,0.8646,0.8689,22477879,0
1983-05-27,0.8768,0.8768,0.8567,0.8729,26002553,0
1983-05-31,0.8729,0.8851,0.8646,0.8811,12521707,0
1983-06-01,0.8811,0.8891,0.8811,0.8891,17193813,0
1983-06-02,0.8974,0.9217,0.8933,0.9217,13321967,0
1983-06-03,0.9217,0.9339,0.9177,0.9339,17723394,0
1983-06-06,0.93,0.9339,0.926,0.93,12174533,0
1983-06-07,0.926,0.926,0.8851,0.8851,10574018,0
1983-06-08,0.8933,0.9015,0.8811,0.8851,13027753,0
1983-06-09,0.8768,0.8811,0.8607,0.8646,10067972,0
1983-06-10,0.8729,0.8729,0.8567,0.8567,8543950,0
1983-06-13,0.8607,0.8646,0.84,0.8567,21312789,0
1983-06-14,0.8607,0.8646,0.8567,0.8567,25502388,0
1983-06-15,0.8524,0.8646,0.8524,0.8646,21789422,0
1983-06-16,0.8689,0.8933,0.8689,0.8891,23113378,0
1983-06-17,0.8933,0.8974,0.8851,0.8891,14204606,0
1983-06-20,0.8933,0.8974,0.8768,0.8811,17117317,0
1983-06-21,0.8729,0.8811,0.8444,0.8811,26955802,0
1983-06-22,0.8689,0.8851,0.8524,0.8524,24390263,0
1983-06-23,0.8607,0.8607,0.8484,0.8567,18717834,0
1983-06-24,0.8607,0.8607,0.8524,0.8524,15446182,0
1983-06-27,0.8524,0.8567,0.84,0.8484,14804801,0
1983-06-28,0.8484,0.8567,0.84,0.84,17346801,0
1983-06-29,0.8444,0.8607,0.8444,0.8567,16934905,0
1983-06-30,0.8567,0.8607,0.8484,0.8484,24896311,0
1983-07-01,0.8484,0.8567,0.8484,0.8484,11703796,0
1983-07-05,0.8444,0.8484,0.8362,0.84,10915302,0
1983-07-06,0.84,0.8484,0.8116,0.8239,34811287,0
1983-07-07,0.8239,0.8362,0.8197,0.8239,29044712,0
1983-07-08,0.8197,0.8362,0.8197,0.8239,9250062,0
1983-07-11,0.8239,0.832,0.8158,0.832,12309872,0
1983-07-12,0.8362,0.8362,0.8239,0.8279,14298757,0
1983-07-13,0.8239,0.8279,0.8197,0.8279,8543950,0
1983-07-14,0.8279,0.84,0.8197,0.8239,13333737,0
1983-07-15,0.8279,0.8279,0.8075,0.8075,11003572,0
1983-07-18,0.8116,0.8197,0.8075,0.8158,9220637,0
1983-07-19,0.8158,0.8279,0.8158,0.8197,6472683,0
1983-07-20,0.8279,0.8484,0.8279,0.8444,17093778,0
1983-07-21,0.8444,0.8484,0.84,0.8484,10473982,0
1983-07-22,0.8444,0.8484,0.84,0.8484,11427235,0
1983-07-25,0.8444,0.8484,0.84,0.8444,17670440,0
1983-07-26,0.8444,0.8484,0.84,0.84,11380162,0
1983-07-27,0.832,0.8444,0.8239,0.8279,15934578,0
1983-07-28,0.8279,0.832,0.8075,0.8075,20247740,0
1983-07-29,0.8075,0.8075,0.7748,0.7871,19453368,0
1983-08-01,0.7832,0.7913,0.7789,0.7871,13010104,0
1983-08-02,0.8035,0.832,0.7954,0.832,38182966,0
1983-08-03,0.832,0.8567,0.8279,0.8484,47727240,0
1983-08-04,0.8484,0.8484,0.8197,0.8484,26743967,0
1983-08-05,0.84,0.8484,0.8362,0.8484,24366730,0
1983-08-08,0.8362,0.84,0.8239,0.8239,18323592,0
1983-08-09,0.8239,0.832,0.8197,0.8279,19518096,0
1983-08-10,0.8279,0.832,0.8197,0.832,21948297,0
1983-08-11,0.832,0.8362,0.8279,0.8279,11803825,0
1983-08-12,0.8239,0.84,0.8239,0.832,16852525,0
1983-08-15,0.84,0.8607,0.84,0.8484,17034936,0
1983-08-16,0.8484,0.8646,0.8444,0.8646,18323592,0
1983-08-17,0.8646,0.8811,0.8646,0.8811,21901219,0
1983-08-18,0.8811,0.8811,0.8607,0.8646,28244455,0
1983-08-19,0.8646,0.8729,0.8567,0.8729,10674050,0
1983-08-22,0.8768,0.8811,0.8646,0.8689,16116991,0
1983-08-23,0.8646,0.8729,0.8607,0.8607,10203308,0
1983-08-24,0.8646,0.8729,0.8607,0.8646,7372980,0
1983-08-25,0.8729,0.8729,0.8607,0.8729,13975118,0
1983-08-26,0.8689,0.8689,0.8607,0.8646,10803503,0
1983-08-29,0.8646,0.8646,0.8567,0.8646,5454713,0
1983-08-30,0.8646,0.8646,0.8607,0.8646,4966319,0
1983-08-31,0.8607,0.8768,0.8607,0.8768,11639065,0
1983-09-01,0.8768,0.8768,0.8646,0.8729,7549505,0
1983-09-02,0.8768,0.8768,0.8768,0.8768,14222255,0
1983-09-06,0.8851,0.8851,0.8768,0.8811,15546215,0
1983-09-07,0.8811,0.8851,0.8768,0.8851,18882592,0
1983-09-08,0.8158,0.84,0.8158,0.8239,68645790,0
1983-09-09,0.832,0.832,0.8197,0.832,23860675,0
1983-09-12,0.8362,0.8484,0.8197,0.8197,20383080,0
1983-09-13,0.8197,0.8239,0.8158,0.8197,23996017,0
1983-09-14,0.8239,0.8279,0.8158,0.8197,21065655,0
1983-09-15,0.8197,0.8239,0.8075,0.8075,10662280,0
1983-09-16,0.8075,0.8197,0.8035,0.8197,14139880,0
1983-09-19,0.8158,0.8239,0.8158,0.8197,10050317,0
1983-09-20,0.8197,0.832,0.8197,0.8239,25943707,0
1983-09-21,0.8239,0.8524,0.8239,0.8484,35234952,0
1983-09-22,0.8607,0.8974,0.8607,0.8933,36400037,0
1983-09-23,0.8891,0.9095,0.8811,0.9056,33346106,0
1983-09-26,0.9095,0.9095,0.8891,0.8933,18988510,0
1983-09-27,0.8851,0.8933,0.8851,0.8891,18111756,0
1983-09-28,0.8933,0.8933,0.8851,0.8891,12598201,0
1983-09-29,0.8891,0.8933,0.8768,0.8768,12651160,0
1983-09-30,0.8729,0.8729,0.8567,0.8646,16740723,0
1983-10-03,0.8646,0.8811,0.8607,0.8768,14192841,0
1983-10-04,0.8811,0.8974,0.8811,0.8933,13792705,0
1983-10-05,0.8974,0.926,0.8933,0.9217,17964647,0
1983-10-06,0.9138,0.9503,0.9138,0.9503,27038177,0
1983-10-07,0.9462,0.9462,0.926,0.9382,29244775,0
1983-10-10,0.93,0.9382,0.926,0.9382,9497198,0
1983-10-11,0.9382,0.9382,0.93,0.9339,18017606,0
1983-10-12,0.926,0.9339,0.926,0.93,14545895,0
1983-10-13,0.9339,0.9339,0.9095,0.9138,9597231,0
1983-10-14,0.9177,0.9217,0.9095,0.9217,6608025,0
1983-10-17,0.926,0.926,0.9138,0.9177,15852197,0
1983-10-18,0.9177,0.9177,0.9015,0.9056,10150348,0
1983-10-19,0.8933,0.9015,0.8851,0.8974,14110457,0
1983-10-20,0.9015,0.9056,0.8933,0.9015,7808416,0
1983-10-21,0.9056,0.9095,0.8974,0.9095,14875409,0
1983-10-24,0.9015,0.9095,0.8933,0.9095,10685818,0
1983-10-25,0.9095,0.9095,0.9056,0.9056,6766900,0
1983-10-26,0.9095,0.9095,0.9056,0.9056,10638744,0
1983-10-27,0.9015,0.9056,0.9015,0.9015,6719824,0
1983-10-28,0.9056,0.9056,0.8891,0.8933,19553402,0
1983-10-31,0.8933,0.8933,0.8851,0.8851,13522030,0
1983-11-01,0.8891,0.8933,0.8851,0.8933,15805124,0
1983-11-02,0.8933,0.9015,0.8933,0.8974,10262150,0
1983-11-03,0.8974,0.9095,0.8974,0.9015,27938475,0
1983-11-04,0.9015,0.9056,0.9015,0.9056,13174860,0
1983-11-07,0.9015,0.9056,0.8933,0.8933,15593290,0
